2018-07-31 00:32:35 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2018-07-31 00:32:35 status half-configured libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:35 status installed libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:35 startup packages configure
2018-07-31 00:32:35 configure libseccomp2:amd64 2.3.1-2.1ubuntu2~16.04.1 <none>
2018-07-31 00:32:35 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:35 status unpacked libseccomp2:amd64 2.3.1-2.1ubuntu2~16.04.1
2018-07-31 00:32:35 status half-configured libseccomp2:amd64 2.3.1-2.1ubuntu2~16.04.1
2018-07-31 00:32:35 status installed libseccomp2:amd64 2.3.1-2.1ubuntu2~16.04.1
2018-07-31 00:32:35 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2018-07-31 00:32:35 status half-configured libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:35 status installed libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:35 startup archives unpack
2018-07-31 00:32:35 upgrade kbd:amd64 1.15.5-1ubuntu4 1.15.5-1ubuntu5
2018-07-31 00:32:35 status half-configured kbd:amd64 1.15.5-1ubuntu4
2018-07-31 00:32:35 status unpacked kbd:amd64 1.15.5-1ubuntu4
2018-07-31 00:32:35 status half-installed kbd:amd64 1.15.5-1ubuntu4
2018-07-31 00:32:36 status half-installed kbd:amd64 1.15.5-1ubuntu4
2018-07-31 00:32:36 status unpacked kbd:amd64 1.15.5-1ubuntu5
2018-07-31 00:32:36 status unpacked kbd:amd64 1.15.5-1ubuntu5
2018-07-31 00:32:36 upgrade console-setup-linux:all 1.108ubuntu15 1.108ubuntu15.4
2018-07-31 00:32:36 status half-configured console-setup-linux:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked console-setup-linux:all 1.108ubuntu15
2018-07-31 00:32:36 status half-installed console-setup-linux:all 1.108ubuntu15
2018-07-31 00:32:36 status triggers-pending ureadahead:amd64 0.100.0-19
2018-07-31 00:32:36 status half-installed console-setup-linux:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked console-setup-linux:all 1.108ubuntu15.4
2018-07-31 00:32:36 status unpacked console-setup-linux:all 1.108ubuntu15.4
2018-07-31 00:32:36 upgrade initramfs-tools-core:all 0.122ubuntu8 0.122ubuntu8.11
2018-07-31 00:32:36 status half-configured initramfs-tools-core:all 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools-core:all 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools-core:all 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools-core:all 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools-core:all 0.122ubuntu8.11
2018-07-31 00:32:36 status unpacked initramfs-tools-core:all 0.122ubuntu8.11
2018-07-31 00:32:36 upgrade klibc-utils:amd64 2.0.4-8ubuntu1 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:36 status half-configured klibc-utils:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:36 status unpacked klibc-utils:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:36 status half-installed klibc-utils:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:36 status half-installed klibc-utils:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:36 status unpacked klibc-utils:amd64 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:36 status unpacked klibc-utils:amd64 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:36 upgrade initramfs-tools:all 0.122ubuntu8 0.122ubuntu8.11
2018-07-31 00:32:36 status half-configured initramfs-tools:all 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools:all 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools:all 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools:all 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools:all 0.122ubuntu8.11
2018-07-31 00:32:36 status unpacked initramfs-tools:all 0.122ubuntu8.11
2018-07-31 00:32:36 upgrade console-setup:all 1.108ubuntu15 1.108ubuntu15.4
2018-07-31 00:32:36 status half-configured console-setup:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked console-setup:all 1.108ubuntu15
2018-07-31 00:32:36 status half-installed console-setup:all 1.108ubuntu15
2018-07-31 00:32:36 status half-installed console-setup:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked console-setup:all 1.108ubuntu15.4
2018-07-31 00:32:36 status unpacked console-setup:all 1.108ubuntu15.4
2018-07-31 00:32:36 upgrade keyboard-configuration:all 1.108ubuntu15 1.108ubuntu15.4
2018-07-31 00:32:36 status half-configured keyboard-configuration:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked keyboard-configuration:all 1.108ubuntu15
2018-07-31 00:32:36 status half-installed keyboard-configuration:all 1.108ubuntu15
2018-07-31 00:32:36 status triggers-pending systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:36 status triggers-pending ureadahead:amd64 0.100.0-19
2018-07-31 00:32:36 status half-installed keyboard-configuration:all 1.108ubuntu15
2018-07-31 00:32:36 status unpacked keyboard-configuration:all 1.108ubuntu15.4
2018-07-31 00:32:36 status unpacked keyboard-configuration:all 1.108ubuntu15.4
2018-07-31 00:32:36 upgrade initramfs-tools-bin:amd64 0.122ubuntu8 0.122ubuntu8.11
2018-07-31 00:32:36 status half-configured initramfs-tools-bin:amd64 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools-bin:amd64 0.122ubuntu8
2018-07-31 00:32:36 status half-installed initramfs-tools-bin:amd64 0.122ubuntu8
2018-07-31 00:32:36 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8.11
2018-07-31 00:32:37 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8.11
2018-07-31 00:32:37 upgrade libklibc:amd64 2.0.4-8ubuntu1 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:37 status half-configured libklibc:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:37 status unpacked libklibc:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:37 status half-installed libklibc:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:37 status half-installed libklibc:amd64 2.0.4-8ubuntu1
2018-07-31 00:32:37 status unpacked libklibc:amd64 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:37 status unpacked libklibc:amd64 2.0.4-8ubuntu1.16.04.4
2018-07-31 00:32:37 upgrade linux-base:all 4.0ubuntu1 4.5ubuntu1~16.04.1
2018-07-31 00:32:37 status half-configured linux-base:all 4.0ubuntu1
2018-07-31 00:32:37 status unpacked linux-base:all 4.0ubuntu1
2018-07-31 00:32:37 status half-installed linux-base:all 4.0ubuntu1
2018-07-31 00:32:37 status half-installed linux-base:all 4.0ubuntu1
2018-07-31 00:32:37 status unpacked linux-base:all 4.5ubuntu1~16.04.1
2018-07-31 00:32:37 status unpacked linux-base:all 4.5ubuntu1~16.04.1
2018-07-31 00:32:37 upgrade lsb-base:all 9.20160110 9.20160110ubuntu0.2
2018-07-31 00:32:37 status half-configured lsb-base:all 9.20160110
2018-07-31 00:32:37 status unpacked lsb-base:all 9.20160110
2018-07-31 00:32:37 status half-installed lsb-base:all 9.20160110
2018-07-31 00:32:37 status half-installed lsb-base:all 9.20160110
2018-07-31 00:32:37 status unpacked lsb-base:all 9.20160110ubuntu0.2
2018-07-31 00:32:37 status unpacked lsb-base:all 9.20160110ubuntu0.2
2018-07-31 00:32:37 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-07-31 00:32:37 status half-configured ureadahead:amd64 0.100.0-19
2018-07-31 00:32:37 status installed ureadahead:amd64 0.100.0-19
2018-07-31 00:32:37 trigproc systemd:amd64 229-4ubuntu21.4 <none>
2018-07-31 00:32:37 status half-configured systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:37 status installed systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:37 startup packages configure
2018-07-31 00:32:37 configure lsb-base:all 9.20160110ubuntu0.2 <none>
2018-07-31 00:32:37 status unpacked lsb-base:all 9.20160110ubuntu0.2
2018-07-31 00:32:37 status half-configured lsb-base:all 9.20160110ubuntu0.2
2018-07-31 00:32:37 status installed lsb-base:all 9.20160110ubuntu0.2
2018-07-31 00:32:37 startup archives unpack
2018-07-31 00:32:37 upgrade util-linux:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.6
2018-07-31 00:32:37 status half-configured util-linux:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:37 status unpacked util-linux:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:37 status half-installed util-linux:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:38 status triggers-pending mime-support:all 3.59ubuntu1
2018-07-31 00:32:38 status triggers-pending ureadahead:amd64 0.100.0-19
2018-07-31 00:32:38 status triggers-pending systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:38 status triggers-pending ureadahead:amd64 0.100.0-19
2018-07-31 00:32:38 status half-installed util-linux:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 trigproc mime-support:all 3.59ubuntu1 <none>
2018-07-31 00:32:38 status half-configured mime-support:all 3.59ubuntu1
2018-07-31 00:32:38 status installed mime-support:all 3.59ubuntu1
2018-07-31 00:32:38 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-07-31 00:32:38 status half-configured ureadahead:amd64 0.100.0-19
2018-07-31 00:32:38 status installed ureadahead:amd64 0.100.0-19
2018-07-31 00:32:38 startup packages configure
2018-07-31 00:32:38 configure util-linux:amd64 2.27.1-6ubuntu3.6 <none>
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:38 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status unpacked util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status half-configured util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status installed util-linux:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 trigproc systemd:amd64 229-4ubuntu21.4 <none>
2018-07-31 00:32:39 status half-configured systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:39 status installed systemd:amd64 229-4ubuntu21.4
2018-07-31 00:32:39 startup archives unpack
2018-07-31 00:32:39 upgrade mount:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status half-configured mount:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:39 status unpacked mount:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:39 status half-installed mount:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:39 status half-installed mount:amd64 2.27.1-6ubuntu3
2018-07-31 00:32:39 status unpacked mount:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status unpacked mount:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 startup packages configure
2018-07-31 00:32:39 configure mount:amd64 2.27.1-6ubuntu3.6 <none>
2018-07-31 00:32:39 status unpacked mount:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status half-configured mount:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 status installed mount:amd64 2.27.1-6ubuntu3.6
2018-07-31 00:32:39 startup archives unpack
2018-07-31 00:32:39 upgrade tar:amd64 1.28-2.1 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 status half-configured tar:amd64 1.28-2.1
2018-07-31 00:32:39 status unpacked tar:amd64 1.28-2.1
2018-07-31 00:32:39 status half-installed tar:amd64 1.28-2.1
2018-07-31 00:32:39 status triggers-pending mime-support:all 3.59ubuntu1
2018-07-31 00:32:39 status half-installed tar:amd64 1.28-2.1
2018-07-31 00:32:39 status unpacked tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 status unpacked tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 trigproc mime-support:all 3.59ubuntu1 <none>
2018-07-31 00:32:39 status half-configured mime-support:all 3.59ubuntu1
2018-07-31 00:32:39 status installed mime-support:all 3.59ubuntu1
2018-07-31 00:32:39 startup packages configure
2018-07-31 00:32:39 configure tar:amd64 1.28-2.1ubuntu0.1 <none>
2018-07-31 00:32:39 status unpacked tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 status unpacked tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 status half-configured tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 status installed tar:amd64 1.28-2.1ubuntu0.1
2018-07-31 00:32:39 startup archives unpack
2018-07-31 00:32:39 upgrade locales:all 2.23-0ubuntu3 2.23-0ubuntu10
2018-07-31 00:32:39 status half-configured locales:all 2.23-0ubuntu3
2018-07-31 00:32:39 status unpacked locales:all 2.23-0ubuntu3
2018-07-31 00:32:39 status half-installed locales:all 2.23-0ubuntu3
2018-07-31 00:32:40 status half-installed locales:all 2.23-0ubuntu3
2018-07-31 00:32:40 status unpacked locales:all 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked locales:all 2.23-0ubuntu10
2018-07-31 00:32:40 upgrade libc-bin:amd64 2.23-0ubuntu3 2.23-0ubuntu10
2018-07-31 00:32:40 status half-configured libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:40 status half-installed libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:40 status half-installed libc-bin:amd64 2.23-0ubuntu3
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 startup packages configure
2018-07-31 00:32:40 configure libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status unpacked libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:40 startup archives unpack
2018-07-31 00:32:40 upgrade gcc-5-base:amd64 5.3.1-14ubuntu2 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 status half-configured gcc-5-base:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:40 status unpacked gcc-5-base:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:40 status half-installed gcc-5-base:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:40 status half-installed gcc-5-base:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:40 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 startup packages configure
2018-07-31 00:32:40 configure gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10 <none>
2018-07-31 00:32:40 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 status half-configured gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 status installed gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:40 startup archives unpack
2018-07-31 00:32:41 upgrade libstdc++6:amd64 5.3.1-14ubuntu2 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status half-configured libstdc++6:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:41 status unpacked libstdc++6:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:41 status half-installed libstdc++6:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:41 status half-installed libstdc++6:amd64 5.3.1-14ubuntu2
2018-07-31 00:32:41 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup packages configure
2018-07-31 00:32:41 configure libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10 <none>
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 status half-configured libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 status installed libstdc++6:amd64 5.4.0-6ubuntu1~16.04.10
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup archives unpack
2018-07-31 00:32:41 upgrade zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status half-configured zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4
2018-07-31 00:32:41 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4
2018-07-31 00:32:41 status half-installed zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4
2018-07-31 00:32:41 status half-installed zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4
2018-07-31 00:32:41 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup packages configure
2018-07-31 00:32:41 configure zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1 <none>
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 status half-configured zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 status installed zlib1g:amd64 1:1.2.8.dfsg-2ubuntu4.1
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup archives unpack
2018-07-31 00:32:41 upgrade libapt-pkg5.0:amd64 1.2.10ubuntu1 1.2.27
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status half-configured libapt-pkg5.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status unpacked libapt-pkg5.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status half-installed libapt-pkg5.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status half-installed libapt-pkg5.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status unpacked libapt-pkg5.0:amd64 1.2.27
2018-07-31 00:32:41 status unpacked libapt-pkg5.0:amd64 1.2.27
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup packages configure
2018-07-31 00:32:41 configure libapt-pkg5.0:amd64 1.2.27 <none>
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status unpacked libapt-pkg5.0:amd64 1.2.27
2018-07-31 00:32:41 status half-configured libapt-pkg5.0:amd64 1.2.27
2018-07-31 00:32:41 status installed libapt-pkg5.0:amd64 1.2.27
2018-07-31 00:32:41 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:41 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 startup archives unpack
2018-07-31 00:32:41 upgrade libapt-inst2.0:amd64 1.2.10ubuntu1 1.2.27
2018-07-31 00:32:41 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:41 status half-configured libapt-inst2.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status unpacked libapt-inst2.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status half-installed libapt-inst2.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status half-installed libapt-inst2.0:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status unpacked libapt-inst2.0:amd64 1.2.27
2018-07-31 00:32:41 status unpacked libapt-inst2.0:amd64 1.2.27
2018-07-31 00:32:41 upgrade apt:amd64 1.2.10ubuntu1 1.2.27
2018-07-31 00:32:41 status half-configured apt:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status unpacked apt:amd64 1.2.10ubuntu1
2018-07-31 00:32:41 status half-installed apt:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status half-installed apt:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:42 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:42 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:42 startup packages configure
2018-07-31 00:32:42 configure apt:amd64 1.2.27 <none>
2018-07-31 00:32:42 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt:amd64 1.2.27
2018-07-31 00:32:42 status half-configured apt:amd64 1.2.27
2018-07-31 00:32:42 status installed apt:amd64 1.2.27
2018-07-31 00:32:42 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-07-31 00:32:42 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:42 status installed libc-bin:amd64 2.23-0ubuntu10
2018-07-31 00:32:42 startup archives unpack
2018-07-31 00:32:42 upgrade apt-utils:amd64 1.2.10ubuntu1 1.2.27
2018-07-31 00:32:42 status half-configured apt-utils:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status unpacked apt-utils:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status half-installed apt-utils:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status half-installed apt-utils:amd64 1.2.10ubuntu1
2018-07-31 00:32:42 status unpacked apt-utils:amd64 1.2.27
2018-07-31 00:32:42 status unpacked apt-utils:amd64 1.2.27
2018-07-31 00:32:43 upgrade gpgv:amd64 1.4.20-1ubuntu3 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status half-configured gpgv:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status unpacked gpgv:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status half-installed gpgv:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status half-installed gpgv:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status unpacked gpgv:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status unpacked gpgv:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 startup packages configure
2018-07-31 00:32:43 configure gpgv:amd64 1.4.20-1ubuntu3.2 <none>
2018-07-31 00:32:43 status unpacked gpgv:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status half-configured gpgv:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status installed gpgv:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 startup archives unpack
2018-07-31 00:32:43 upgrade gnupg:amd64 1.4.20-1ubuntu3 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status half-configured gnupg:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status unpacked gnupg:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status half-installed gnupg:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status half-installed gnupg:amd64 1.4.20-1ubuntu3
2018-07-31 00:32:43 status unpacked gnupg:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status unpacked gnupg:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 startup packages configure
2018-07-31 00:32:43 configure gnupg:amd64 1.4.20-1ubuntu3.2 <none>
2018-07-31 00:32:43 status unpacked gnupg:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status half-configured gnupg:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 status installed gnupg:amd64 1.4.20-1ubuntu3.2
2018-07-31 00:32:43 startup archives unpack
2018-07-31 00:32:43 upgrade systemd-sysv:amd64 229-4ubuntu4 229-4ubuntu21.4
2018-07-31 00:32:43 status half-configured systemd-sysv:amd64 229-4ubuntu4
2018-07-31 00:32:43 status unpacked systemd-sysv:amd64 229-4ubuntu4
2018-07-31 00:32:43 status half-installed systemd-sysv:amd64 229-4ubuntu4
2018-07-31 00:32:43 status half-installed systemd-sysv:amd64 229-4ubuntu4
2018-07-31 00:32:43 status unpacked systemd-sysv:amd64 229-4ubuntu21.4
2018-07-31 00:32:43 status unpacked systemd-sysv:amd64 229-4ubuntu21.4
2018-07-31 00:32:43 startup packages configure
2018-07-31 00:32:43 configure systemd-sysv:amd64 229-4ubuntu21.4 <none>
2018-07-31 00:32:43 status unpacked systemd-sysv:amd64 229-4ubuntu21.4
2018-07-31 00:32:43 status half-configured systemd-sysv:amd64 229-4ubuntu21.4
2018-07-31 00:32:43 status installed systemd-sysv:amd64 229-4ubuntu21.4
2018-07-31 00:32:43 startup archives unpack
2018-07-31 00:32:43 upgrade libssl1.0.0:amd64 1.0.2g-1ubuntu4 1.0.2g-1ubuntu4.13
